Well,ExptType,Experiment,Sample,TargetType,Target,Status,Concentration,Supermix,CopiesPer20uLWell,TotalConfMax,TotalConfMin,PoissonConfMax,PoissonConfMin,Positives,Negatives,Ch1+Ch2+,Ch1+Ch2-,Ch1-Ch2+,Ch1-Ch2-,Linkage,AcceptedDroplets,CNV,TotalCNVMax,TotalCNVMin,PoissonCNVMax,PoissonCNVMin,ReferenceCopies,UnknownCopies,Ratio,TotalRatioMax,TotalRatioMin,PoissonRatioMax,PoissonRatioMin,FractionalAbundance,TotalFractionalAbundanceMax,TotalFractionalAbundanceMin,PoissonFractionalAbundanceMax,PoissonFractionalAbundanceMin,ReferenceAssayNumber,TargetAssayNumber,Threshold,MeanAmplitudeofPositives,MeanAmplitudeofNegatives,MeanAmplitudeTotal,ExperimentComments,MergedWells,TotalConfMax68,TotalConfMin68,PoissonConfMax68,PoissonConfMin68,TotalCNVMax68,TotalCNVMin68,PoissonCNVMax68,PoissonCNVMin68,TotalRatioMax68,TotalRatioMin68,PoissonRatioMax68,PoissonRatioMin68,TotalFractionalAbundanceMax68,TotalFractionalAbundanceMin68,PoissonFractionalAbundanceMax68,PoissonFractionalAbundanceMin68
B09,Absolute Quantification,ABS,M16_T3_0.4,Ch2Unknown,STHD,Manual,0.7,ddPCR Supermix for Probes,14,,,1.3,0.3,7,12340,0,4,7,12336,0,12347,,,,,,,,0.6,,,1.3,0,36,,,66,7,1,1,4500,5518.1,1253.1,1255.5,,,,,0.95,0.44,,,,,,,0.94,0.21,,,51,22
C07,Absolute Quantification,ABS,M17_T3_1.2,Ch2Unknown,STHD,Manual,15.1,ddPCR Supermix for Probes,302,,,17.6,12.7,152,11729,0,13,152,11716,0,11881,,,,,,,,0.085,,,0.134,0.036,7.8,,,12,3.7,1,1,4500,5339.3,1228.4,1281,,,,,16.4,13.9,,,,,,,0.11,0.06,,,9.9,5.7
C08,Absolute Quantification,ABS,M17_T3_1.2,Ch2Unknown,STHD,Manual,14.9,ddPCR Supermix for Probes,298,,,17.3,12.6,154,12061,3,18,151,12043,0.267,12215,,,,,,,,0.14,,,0.2,0.07,11.9,,,16.8,7.1,1,1,4500,5339.1,1230,1281.8,,,,,16.1,13.7,,,,,,,0.167,0.104,,,14.4,9.5
C09,Absolute Quantification,ABS,M17_T3_1.2,Ch2Unknown,STHD,Manual,17.7,ddPCR Supermix for Probes,354,,,20.2,15.2,187,12340,0,18,187,12322,0,12527,,,,,,,,0.096,,,0.142,0.049,8.7,,,12.6,4.8,1,1,4500,5371.3,1233,1294.8,,,,,19,16.4,,,,,,,0.119,0.072,,,10.7,6.8
D07,Absolute Quantification,ABS,M17_T3_0.4,Ch2Unknown,STHD,Manual,6,ddPCR Supermix for Probes,120,,,7.7,4.7,64,12428,0,16,64,12412,0,12492,,,,,,,,0.25,,,0.39,0.11,20,,,29,11,1,1,4500,5379.1,1220.7,1242,,,,,6.8,5.3,,,,,,,0.32,0.18,,,24.4,15.5
D08,Absolute Quantification,ABS,M17_T3_0.4,Ch2Unknown,STHD,Manual,4.2,ddPCR Supermix for Probes,84,,,5.5,3.1,47,13250,0,14,47,13236,0,13297,,,,,,,,0.3,,,0.48,0.12,23,,,34,12,1,1,4500,5381.8,1228.3,1242.9,,,,,4.8,3.6,,,,,,,0.39,0.21,,,28,18
D09,Absolute Quantification,ABS,M17_T3_0.4,Ch2Unknown,STHD,Manual,5.4,ddPCR Supermix for Probes,108,,,6.8,4.2,69,14984,0,17,69,14967,0,15053,,,,,,,,0.25,,,0.38,0.11,20,,,28,11,1,1,4500,5547.9,1256,1275.6,,,,,6.1,4.8,,,,,,,0.31,0.18,,,24,15.4
E07,Absolute Quantification,ABS,M18_T3_1.2,Ch2Unknown,STHD,Manual,8.2,ddPCR Supermix for Probes,164,,,10,6.7,93,13235,0,9,93,13226,0,13328,,,,,,,,0.1,,,0.16,0.03,9,,,14,3,1,1,4500,5250.1,1201.9,1230.1,,,,,9.1,7.4,,,,,,,0.13,0.063,,,11.6,6
E08,Absolute Quantification,ABS,M18_T3_1.2,Ch2Unknown,STHD,Manual,10.7,ddPCR Supermix for Probes,214,,,12.8,8.7,106,11550,0,12,106,11538,0,11656,,,,,,,,0.11,,,0.18,0.04,10,,,16,5,1,1,4500,5329.6,1230.7,1267.9,,,,,11.8,9.7,,,,,,,0.147,0.078,,,12.9,7.3
E09,Absolute Quantification,ABS,M18_T3_1.2,Ch2Unknown,STHD,Manual,7.6,ddPCR Supermix for Probes,152,,,9.1,6.2,107,16468,0,12,107,16456,0,16575,,,,,,,,0.11,,,0.18,0.04,10,,,16,5,1,1,4500,5457.6,1255.1,1282.3,,,,,8.4,6.9,,,,,,,0.146,0.078,,,12.8,7.3
F07,Absolute Quantification,ABS,M18_T3_0.4,Ch2Unknown,STHD,Manual,11.6,ddPCR Supermix for Probes,232,,,13.5,9.7,141,14227,0,16,141,14211,0,14368,,,,,,,,0.11,,,0.17,0.05,10.2,,,14.9,5.4,1,1,4500,5384.8,1236.9,1277.6,,,,,12.6,10.6,,,,,,,0.143,0.083,,,12.6,7.7
F08,Absolute Quantification,ABS,M18_T3_0.4,Ch2Unknown,STHD,Manual,10.3,ddPCR Supermix for Probes,206,,,12.2,8.3,107,12189,0,22,107,12167,0,12296,,,,,,,,0.2,,,0.3,0.11,17,,,24,10,1,1,4500,5410.5,1229.3,1265.7,,,,,11.3,9.3,,,,,,,0.253,0.157,,,20.3,13.7
F09,Absolute Quantification,ABS,M18_T3_0.4,Ch2Unknown,STHD,Manual,11.6,ddPCR Supermix for Probes,232,,,13.6,9.5,119,12059,0,6,119,12053,0,12178,,,,,,,,0.05,,,0.093,0.008,4.8,,,8.6,0.9,1,1,4500,5472.3,1257.7,1298.9,,,,,12.6,10.5,,,,,,,0.071,0.029,,,6.7,2.9
G07,Absolute Quantification,ABS,M13_T4_1.2,Ch2Unknown,STHD,Manual,10.6,ddPCR Supermix for Probes,212,,,12.5,8.7,125,13816,0,12,125,13804,0,13941,,,,,,,,0.1,,,0.15,0.04,8.7,,,13.5,3.9,1,1,4500,5121.5,1222.4,1257.3,,,,,11.5,9.6,,,,,,,0.125,0.067,,,11.1,6.3
G08,Absolute Quantification,ABS,M13_T4_1.2,Ch2Unknown,STHD,Manual,8,ddPCR Supermix for Probes,160,,,9.7,6.5,94,13821,0,14,94,13807,0,13915,,,,,,,,0.15,,,0.23,0.06,13,,,19,7,1,1,4500,5259.2,1252.3,1279.4,,,,,8.8,7.2,,,,,,,0.191,0.106,,,16.2,9.7
G09,Absolute Quantification,ABS,M13_T4_1.2,Ch2Unknown,STHD,Manual,10.3,ddPCR Supermix for Probes,206,,,12.1,8.5,123,14002,0,23,123,13979,0,14125,,,,,,,,0.19,,,0.27,0.1,16,,,22,10,1,1,4500,5299.7,1252.8,1288.1,,,,,11.2,9.4,,,,,,,0.229,0.144,,,18.7,12.7
H07,Absolute Quantification,ABS,M13_T4_0.4,Ch2Unknown,STHD,Manual,2.7,ddPCR Supermix for Probes,54,,,3.7,1.8,30,13226,0,6,30,13220,0,13256,,,,,,,,0.2,,,0.38,0.02,17,,,29,4,1,1,4500,5259.4,1218.4,1227.5,,,,,3.18,2.21,,,,,,,0.29,0.11,,,23,10
H08,Absolute Quantification,ABS,M13_T4_0.4,Ch2Unknown,STHD,Manual,2.5,ddPCR Supermix for Probes,50,,,3.6,1.7,26,12147,0,0,26,12147,0,12173,,,,,,,,,,,,,,,,,,1,1,4500,5304.3,1224.5,1233.2,,,,,3.04,2.05,,,,,,,,,,,,
H09,Absolute Quantification,ABS,M13_T4_0.4,Ch2Unknown,STHD,Manual,1.7,ddPCR Supermix for Probes,34,,,2.5,1.1,21,14624,0,5,21,14619,0,14645,,,,,,,,0.24,,,0.48,0,19,,,35,4,1,1,4500,5354,1250.4,1256.3,,,,,2.08,1.35,,,,,,,0.36,0.12,,,27,11
A10,Absolute Quantification,ABS,M14_T4_1.2,Ch2Unknown,STHD,Manual,3.3,ddPCR Supermix for Probes,66,,,4.4,2.4,39,13925,0,6,39,13919,0,13964,,,,,,,,0.15,,,0.29,0.02,13,,,24,3,1,1,4500,5384.3,1240.4,1252,,,,,3.8,2.8,,,,,,,0.22,0.09,,,18,8
A11,Absolute Quantification,ABS,M14_T4_1.2,Ch2Unknown,STHD,Manual,3.7,ddPCR Supermix for Probes,74,,,4.9,2.7,45,14192,0,3,45,14189,0,14237,,,,,,,,0.07,,,0.15,0,6,,,14,0,1,1,4500,5369.3,1238.7,1251.8,,,,,4.3,3.2,,,,,,,0.107,0.026,,,9.8,2.6
A12,Absolute Quantification,ABS,M14_T4_1.2,Ch2Unknown,STHD,Manual,3.2,ddPCR Supermix for Probes,64,,,4.3,2.3,37,13649,0,4,37,13645,0,13686,,,,,,,,0.11,,,0.22,0,10,,,19,0,1,1,4500,5426.1,1241.3,1252.6,,,,,3.7,2.7,,,,,,,0.17,0.05,,,14.5,5
B10,Absolute Quantification,ABS,M14_T4_0.4,Ch2Unknown,STHD,Manual,0.3,ddPCR Supermix for Probes,6,,,0.8,0.07,3,11629,0,0,3,11629,0,11632,,,,,,,,,,,,,,,,,,1,1,4500,5380.7,1245,1246.1,,,,,0.52,0.16,,,,,,,,,,,,
B11,Absolute Quantification,ABS,M14_T4_0.4,Ch2Unknown,STHD,Manual,0.9,ddPCR Supermix for Probes,18,,,1.6,0.4,8,10954,0,2,8,10952,0,10962,,,,,,,,0.25,,,0.67,0,20,,,47,0,1,1,4500,5344.8,1221.2,1224.2,,,,,1.2,0.59,,,,,,,0.46,0.04,,,33,7
B12,Absolute Quantification,ABS,M14_T4_0.4,Ch2Unknown,STHD,Manual,0.35,ddPCR Supermix for Probes,7,,,0.83,0.11,4,13292,0,0,4,13292,0,13296,,,,,,,,,,,,,,,,,,1,1,4500,5420.5,1253.5,1254.7,,,,,0.57,0.2,,,,,,,,,,,,
C10,Absolute Quantification,ABS,M15_T4_1.2,Ch2Unknown,STHD,Manual,4,ddPCR Supermix for Probes,80,,,5.2,3,49,14379,0,3,49,14376,0,14428,,,,,,,,0.06,,,0.14,0,6,,,12,0,1,1,4500,4795.3,1401.8,1413.3,,,,,4.6,3.5,,,,,,,0.099,0.024,,,9.1,2.4
C11,Absolute Quantification,ABS,M15_T4_1.2,Ch2Unknown,STHD,Manual,2,ddPCR Supermix for Probes,40,,,2.9,1.4,28,16211,0,0,28,16211,0,16239,,,,,,,,,,,,,,,,,,1,1,4500,4615.6,1373.2,1378.8,,,,,2.44,1.67,,,,,,,,,,,,
C12,Absolute Quantification,ABS,M15_T4_1.2,Ch2Unknown,STHD,Manual,7,ddPCR Supermix for Probes,140,,,8.5,5.6,87,14676,0,2,87,14674,0,14763,,,,,,,,0.023,,,0.058,0,2.2,,,5.6,0,1,1,4500,4693.3,1376.5,1396.1,,,,,7.7,6.2,,,,,,,0.04,0.006,,,3.9,0.6
D10,Absolute Quantification,ABS,M15_T4_0.4,Ch2Unknown,STHD,Manual,4.6,ddPCR Supermix for Probes,92,,,5.9,3.6,61,15489,0,1,61,15488,0,15550,,,,,,,,0.016,,,0.055,0,1.6,,,5.4,0,1,1,4500,5483.7,1290.5,1307,,,,,5.2,4.1,,,,,,,0.035,0,,,3.4,0
D11,Absolute Quantification,ABS,M15_T4_0.4,Ch2Unknown,STHD,Manual,3.9,ddPCR Supermix for Probes,78,,,5.1,3,51,15197,1,8,50,15189,0.0751,15248,,,,,,,,0.18,,,0.3,0.05,15,,,24,6,1,1,4500,5429,1266.1,1280,,,,,4.5,3.4,,,,,,,0.24,0.11,,,19.6,10.4
D12,Absolute Quantification,ABS,M15_T4_0.4,Ch2Unknown,STHD,Manual,4.6,ddPCR Supermix for Probes,92,,,5.8,3.5,59,15195,0,5,59,15190,0,15254,,,,,,,,0.08,,,0.16,0,8,,,15,1,1,1,4500,5375,1258.8,1274.7,,,,,5.2,4,,,,,,,0.125,0.045,,,11.2,4.4
E10,Absolute Quantification,ABS,M16_T4_1.2,Ch2Unknown,STHD,Manual,3.2,ddPCR Supermix for Probes,64,,,4.2,2.3,41,15204,1,3,40,15201,0.0766,15245,,,,,,,,0.1,,,0.2,0,9,,,18,0,1,1,4500,5429.8,1239.2,1250.5,,,,,3.69,2.7,,,,,,,0.15,0.05,,,13.2,4.6
E11,Absolute Quantification,ABS,M16_T4_1.2,Ch2Unknown,STHD,Manual,3.4,ddPCR Supermix for Probes,68,,,4.4,2.5,45,15772,0,5,45,15767,0,15817,,,,,,,,0.11,,,0.22,0,10,,,19,1,1,1,4500,5455.4,1246.8,1258.8,,,,,3.88,2.88,,,,,,,0.16,0.06,,,14.3,5.7
E12,Absolute Quantification,ABS,M16_T4_1.2,Ch2Unknown,STHD,Manual,3.3,ddPCR Supermix for Probes,66,,,4.4,2.4,40,14231,0,0,40,14231,0,14271,,,,,,,,,,,,,,,,,,1,1,4500,5407.3,1236.4,1248.1,,,,,3.9,2.8,,,,,,,,,,,,
F10,Absolute Quantification,ABS,M16_T4_0.4,Ch2Unknown,STHD,Manual,0.2,ddPCR Supermix for Probes,4,,,0.63,0.03,2,12021,0,0,2,12021,0,12023,,,,,,,,,,,,,,,,,,1,1,4500,5381.7,1255,1255.7,,,,,0.38,0.08,,,,,,,,,,,,
F11,Absolute Quantification,ABS,M16_T4_0.4,Ch2Unknown,STHD,Manual,0,ddPCR Supermix for Probes,0,,,0.25,0,0,14006,0,2,0,14004,0,14006,,,,,,,,,,,,,,,,,,1,1,4500,0,1248.8,1248.8,,,,,0.11,0,,,,,,,,,,,,
F12,Absolute Quantification,ABS,M16_T4_0.4,Ch2Unknown,STHD,Manual,0.32,ddPCR Supermix for Probes,6.4,,,0.77,0.1,4,14497,0,0,4,14497,0,14501,,,,,,,,,,,,,,,,,,1,1,4500,5490.6,1262.7,1263.8,,,,,0.52,0.19,,,,,,,,,,,,
G10,Absolute Quantification,ABS,Positive_CTL,Ch2Unknown,STHD,Manual,156,ddPCR Supermix for Probes,3120,,,163,148,1715,12114,120,745,1595,11369,1.32,13829,,,,,,,,0.488,,,0.528,0.448,32.8,,,34.6,31,1,1,4500,5613.7,1327.3,1858.9,,,,,159.5,152,,,,,,,0.508,0.467,,,33.7,31.9
G11,Absolute Quantification,ABS,Positive_CTL,Ch2Unknown,STHD,Manual,167,ddPCR Supermix for Probes,3340,,,174,160,1967,12904,115,813,1852,12091,0,14871,,,,,,,,0.454,,,0.49,0.419,31.2,,,32.9,29.6,1,1,4500,5534.8,1321.7,1879,,,,,170.7,163.2,,,,,,,0.472,0.436,,,32.1,30.4
G12,Absolute Quantification,ABS,Negative_CTL,Ch2Unknown,STHD,Manual,0,ddPCR Supermix for Probes,0,,,0.25,0,0,14136,0,0,0,14136,0,14136,,,,,,,,,,,,,,,,,,1,1,4500,0,1238.7,1238.7,,,,,0.11,0,,,,,,,,,,,,
H10,Absolute Quantification,ABS,Negative_CTL,Ch2Unknown,STHD,Manual,0,ddPCR Supermix for Probes,0,,,0.24,0,0,14415,0,0,0,14415,0,14415,,,,,,,,,,,,,,,,,,1,1,4500,0,1236.2,1236.2,,,,,0.11,0,,,,,,,,,,,,
H11,Absolute Quantification,ABS,Negative_CTL,Ch2Unknown,STHD,Manual,0,ddPCR Supermix for Probes,0,,,0.29,0,0,12100,0,0,0,12100,0,12100,,,,,,,,,,,,,,,,,,1,1,4500,0,1244.9,1244.9,,,,,0.13,0,,,,,,,,,,,,
H12,Absolute Quantification,ABS,Negative_CTL,Ch2Unknown,STHD,Manual,0,ddPCR Supermix for Probes,0,,,0.29,0,0,12075,0,1,0,12074,0,12075,,,,,,,,,,,,,,,,,,1,1,4500,0,1243.5,1243.5,,,,,0.13,0,,,,,,,,,,,,
